"activity" "subject" "variable" "mean"
"WALKING_DOWNSTAIRS" 18 "body_acceleration_jerk_std_y_frequency" NA
"WALKING_DOWNSTAIRS" 19 "body_acceleration_jerk_std_y_frequency" 0.349771285415897
"WALKING_DOWNSTAIRS" 20 "body_acceleration_jerk_std_y_frequency" NA
"WALKING_DOWNSTAIRS" 21 "body_acceleration_jerk_std_y_frequency" -0.113161860322222
"WALKING_DOWNSTAIRS" 22 "body_acceleration_jerk_std_y_frequency" -0.0270294444166667
"WALKING_DOWNSTAIRS" 23 "body_acceleration_jerk_std_y_frequency" -0.177697841296296
"WALKING_DOWNSTAIRS" 24 "body_acceleration_jerk_std_y_frequency" NA
"WALKING_DOWNSTAIRS" 25 "body_acceleration_jerk_std_y_frequency" -0.365719830448276
"WALKING_DOWNSTAIRS" 26 "body_acceleration_jerk_std_y_frequency" -0.061537065488
"WALKING_DOWNSTAIRS" 27 "body_acceleration_jerk_std_y_frequency" -0.163243978431818
"WALKING_DOWNSTAIRS" 28 "body_acceleration_jerk_std_y_frequency" -0.00175391954565217
"WALKING_DOWNSTAIRS" 29 "body_acceleration_jerk_std_y_frequency" -0.120381521220833
"WALKING_DOWNSTAIRS" 30 "body_acceleration_jerk_std_y_frequency" -0.217432019258065
"SITTING" 1 "body_acceleration_jerk_std_y_frequency" -0.982513909574468
"SITTING" 2 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 3 "body_acceleration_jerk_std_y_frequency" -0.956461756730769
"SITTING" 4 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 5 "body_acceleration_jerk_std_y_frequency" -0.954464442045455
"SITTING" 6 "body_acceleration_jerk_std_y_frequency" -0.946880042
"SITTING" 7 "body_acceleration_jerk_std_y_frequency" -0.971814980208333
"SITTING" 8 "body_acceleration_jerk_std_y_frequency" -0.983038783478261
"SITTING" 9 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 10 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 11 "body_acceleration_jerk_std_y_frequency" -0.968421475660377
"SITTING" 12 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 13 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 14 "body_acceleration_jerk_std_y_frequency" -0.968943674259259
"SITTING" 15 "body_acceleration_jerk_std_y_frequency" -0.979713045932203
"SITTING" 16 "body_acceleration_jerk_std_y_frequency" -0.983230774492754
"SITTING" 17 "body_acceleration_jerk_std_y_frequency" -0.98991581109375
"SITTING" 18 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 19 "body_acceleration_jerk_std_y_frequency" -0.980999857671233
"SITTING" 20 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 21 "body_acceleration_jerk_std_y_frequency" -0.980347168823529
"SITTING" 22 "body_acceleration_jerk_std_y_frequency" -0.969776055483871
"SITTING" 23 "body_acceleration_jerk_std_y_frequency" -0.979564696911765
"SITTING" 24 "body_acceleration_jerk_std_y_frequency" NA
"SITTING" 25 "body_acceleration_jerk_std_y_frequency" -0.984068025384615
"SITTING" 26 "body_acceleration_jerk_std_y_frequency" -0.987754588717949
"SITTING" 27 "body_acceleration_jerk_std_y_frequency" -0.986083114
"SITTING" 28 "body_acceleration_jerk_std_y_frequency" -0.96399042625
"SITTING" 29 "body_acceleration_jerk_std_y_frequency" -0.985493318833333
"SITTING" 30 "body_acceleration_jerk_std_y_frequency" -0.981902116451613
"STANDING" 1 "body_acceleration_jerk_std_y_frequency" -0.987018226792453
"STANDING" 2 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 3 "body_acceleration_jerk_std_y_frequency" -0.943948547213115
"STANDING" 4 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 5 "body_acceleration_jerk_std_y_frequency" -0.936202600714286
"STANDING" 6 "body_acceleration_jerk_std_y_frequency" -0.950681450350877
"STANDING" 7 "body_acceleration_jerk_std_y_frequency" -0.966850290188679
"STANDING" 8 "body_acceleration_jerk_std_y_frequency" -0.97858173
"STANDING" 9 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 10 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 11 "body_acceleration_jerk_std_y_frequency" -0.981185823617021
"STANDING" 12 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 13 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 14 "body_acceleration_jerk_std_y_frequency" -0.967830182166667
"STANDING" 15 "body_acceleration_jerk_std_y_frequency" -0.969934103584906
"STANDING" 16 "body_acceleration_jerk_std_y_frequency" -0.984236462179487
"STANDING" 17 "body_acceleration_jerk_std_y_frequency" -0.988200349487179
"STANDING" 18 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 19 "body_acceleration_jerk_std_y_frequency" -0.973588517808219
"STANDING" 20 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 21 "body_acceleration_jerk_std_y_frequency" -0.966024075955056
"STANDING" 22 "body_acceleration_jerk_std_y_frequency" -0.956169964285714
"STANDING" 23 "body_acceleration_jerk_std_y_frequency" -0.977157997794118
"STANDING" 24 "body_acceleration_jerk_std_y_frequency" NA
"STANDING" 25 "body_acceleration_jerk_std_y_frequency" -0.974029503513513
"STANDING" 26 "body_acceleration_jerk_std_y_frequency" -0.977354949459459
"STANDING" 27 "body_acceleration_jerk_std_y_frequency" -0.977605582
"STANDING" 28 "body_acceleration_jerk_std_y_frequency" -0.936991280253165
"STANDING" 29 "body_acceleration_jerk_std_y_frequency" -0.984782782307692
"STANDING" 30 "body_acceleration_jerk_std_y_frequency" -0.960442360508475
"LAYING" 1 "body_acceleration_jerk_std_y_frequency" -0.9322178704
"LAYING" 2 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 3 "body_acceleration_jerk_std_y_frequency" -0.971044012741936
"LAYING" 4 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 5 "body_acceleration_jerk_std_y_frequency" -0.96624258
"LAYING" 6 "body_acceleration_jerk_std_y_frequency" -0.935717452807018
"LAYING" 7 "body_acceleration_jerk_std_y_frequency" -0.975886145
"LAYING" 8 "body_acceleration_jerk_std_y_frequency" -0.979170881666667
"LAYING" 9 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 10 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 11 "body_acceleration_jerk_std_y_frequency" -0.973486716315789
"LAYING" 12 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 13 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 14 "body_acceleration_jerk_std_y_frequency" -0.969113291372549
"LAYING" 15 "body_acceleration_jerk_std_y_frequency" -0.973215319722222
"LAYING" 16 "body_acceleration_jerk_std_y_frequency" -0.986215013
"LAYING" 17 "body_acceleration_jerk_std_y_frequency" -0.978343915774648
"LAYING" 18 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 19 "body_acceleration_jerk_std_y_frequency" -0.975964111566265
"LAYING" 20 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 21 "body_acceleration_jerk_std_y_frequency" -0.973164432777778
"LAYING" 22 "body_acceleration_jerk_std_y_frequency" -0.9589609575
"LAYING" 23 "body_acceleration_jerk_std_y_frequency" -0.989995616944444
"LAYING" 24 "body_acceleration_jerk_std_y_frequency" NA
"LAYING" 25 "body_acceleration_jerk_std_y_frequency" -0.948414293561644
"LAYING" 26 "body_acceleration_jerk_std_y_frequency" -0.988238648552632
"LAYING" 27 "body_acceleration_jerk_std_y_frequency" -0.986116008783784
"LAYING" 28 "body_acceleration_jerk_std_y_frequency" -0.981117467
"LAYING" 29 "body_acceleration_jerk_std_y_frequency" -0.990468082753623
"LAYING" 30 "body_acceleration_jerk_std_y_frequency" -0.972434196714286
"WALKING" 1 "body_acceleration_jerk_std_z_frequency" -0.534713440421053
"WALKING" 2 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 3 "body_acceleration_jerk_std_z_frequency" -0.543529108103448
"WALKING" 4 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 5 "body_acceleration_jerk_std_z_frequency" -0.633429995714286
"WALKING" 6 "body_acceleration_jerk_std_z_frequency" -0.608624354210526
"WALKING" 7 "body_acceleration_jerk_std_z_frequency" -0.190751539207018
"WALKING" 8 "body_acceleration_jerk_std_z_frequency" -0.4044825094375
"WALKING" 9 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 10 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 11 "body_acceleration_jerk_std_z_frequency" -0.747564612033898
"WALKING" 12 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 13 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 14 "body_acceleration_jerk_std_z_frequency" -0.528889535084746
"WALKING" 15 "body_acceleration_jerk_std_z_frequency" -0.723051140740741
"WALKING" 16 "body_acceleration_jerk_std_z_frequency" -0.45663628254902
"WALKING" 17 "body_acceleration_jerk_std_z_frequency" -0.543872996229508
"WALKING" 18 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 19 "body_acceleration_jerk_std_z_frequency" -0.227829841936346
"WALKING" 20 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 21 "body_acceleration_jerk_std_z_frequency" -0.443563412692308
"WALKING" 22 "body_acceleration_jerk_std_z_frequency" -0.343195610652174
"WALKING" 23 "body_acceleration_jerk_std_z_frequency" -0.00623647528983051
"WALKING" 24 "body_acceleration_jerk_std_z_frequency" NA
"WALKING" 25 "body_acceleration_jerk_std_z_frequency" -0.690413386081081
"WALKING" 26 "body_acceleration_jerk_std_z_frequency" -0.396530418305085
"WALKING" 27 "body_acceleration_jerk_std_z_frequency" -0.417957993859649
"WALKING" 28 "body_acceleration_jerk_std_z_frequency" -0.574579748518519
"WALKING" 29 "body_acceleration_jerk_std_z_frequency" -0.529034897169811
"WALKING" 30 "body_acceleration_jerk_std_z_frequency" -0.575410267076923
"WALKING_UPSTAIRS" 1 "body_acceleration_jerk_std_z_frequency" -0.726040200754717
"WALKING_UPSTAIRS" 2 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 3 "body_acceleration_jerk_std_z_frequency" -0.738705863898305
"WALKING_UPSTAIRS" 4 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 5 "body_acceleration_jerk_std_z_frequency" -0.668825711276596
"WALKING_UPSTAIRS" 6 "body_acceleration_jerk_std_z_frequency" -0.571673957058824
"WALKING_UPSTAIRS" 7 "body_acceleration_jerk_std_z_frequency" -0.631919608823529
"WALKING_UPSTAIRS" 8 "body_acceleration_jerk_std_z_frequency" -0.508248316829268
"WALKING_UPSTAIRS" 9 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 10 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 11 "body_acceleration_jerk_std_z_frequency" -0.803845087037037
"WALKING_UPSTAIRS" 12 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 13 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 14 "body_acceleration_jerk_std_z_frequency" -0.391077873148148
"WALKING_UPSTAIRS" 15 "body_acceleration_jerk_std_z_frequency" -0.783004506458333
"WALKING_UPSTAIRS" 16 "body_acceleration_jerk_std_z_frequency" -0.620123586470588
"WALKING_UPSTAIRS" 17 "body_acceleration_jerk_std_z_frequency" -0.680325770833333
"WALKING_UPSTAIRS" 18 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 19 "body_acceleration_jerk_std_z_frequency" -0.50771620575
"WALKING_UPSTAIRS" 20 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 21 "body_acceleration_jerk_std_z_frequency" -0.603127367234043
"WALKING_UPSTAIRS" 22 "body_acceleration_jerk_std_z_frequency" -0.528567802619048
"WALKING_UPSTAIRS" 23 "body_acceleration_jerk_std_z_frequency" -0.46895638372549
"WALKING_UPSTAIRS" 24 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_UPSTAIRS" 25 "body_acceleration_jerk_std_z_frequency" -0.830526636615385
"WALKING_UPSTAIRS" 26 "body_acceleration_jerk_std_z_frequency" -0.715726893818182
"WALKING_UPSTAIRS" 27 "body_acceleration_jerk_std_z_frequency" -0.657139420784314
"WALKING_UPSTAIRS" 28 "body_acceleration_jerk_std_z_frequency" -0.68790763372549
"WALKING_UPSTAIRS" 29 "body_acceleration_jerk_std_z_frequency" -0.710116591836735
"WALKING_UPSTAIRS" 30 "body_acceleration_jerk_std_z_frequency" -0.78475388
"WALKING_DOWNSTAIRS" 1 "body_acceleration_jerk_std_z_frequency" -0.401721464285714
"WALKING_DOWNSTAIRS" 2 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 3 "body_acceleration_jerk_std_z_frequency" -0.613525074285714
"WALKING_DOWNSTAIRS" 4 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 5 "body_acceleration_jerk_std_z_frequency" -0.551178075319149
"WALKING_DOWNSTAIRS" 6 "body_acceleration_jerk_std_z_frequency" -0.389057047125
"WALKING_DOWNSTAIRS" 7 "body_acceleration_jerk_std_z_frequency" -0.397774503468085
"WALKING_DOWNSTAIRS" 8 "body_acceleration_jerk_std_z_frequency" -0.0846674186842105
"WALKING_DOWNSTAIRS" 9 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 10 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 11 "body_acceleration_jerk_std_z_frequency" -0.628902742826087
"WALKING_DOWNSTAIRS" 12 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 13 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 14 "body_acceleration_jerk_std_z_frequency" -0.244857128202222
"WALKING_DOWNSTAIRS" 15 "body_acceleration_jerk_std_z_frequency" -0.461599141904762
"WALKING_DOWNSTAIRS" 16 "body_acceleration_jerk_std_z_frequency" -0.36402669587234
"WALKING_DOWNSTAIRS" 17 "body_acceleration_jerk_std_z_frequency" -0.573043711086957
"WALKING_DOWNSTAIRS" 18 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 19 "body_acceleration_jerk_std_z_frequency" -0.0983930104846154
"WALKING_DOWNSTAIRS" 20 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 21 "body_acceleration_jerk_std_z_frequency" -0.293237567085333
"WALKING_DOWNSTAIRS" 22 "body_acceleration_jerk_std_z_frequency" -0.535893778333333
"WALKING_DOWNSTAIRS" 23 "body_acceleration_jerk_std_z_frequency" -0.09851956305
"WALKING_DOWNSTAIRS" 24 "body_acceleration_jerk_std_z_frequency" NA
"WALKING_DOWNSTAIRS" 25 "body_acceleration_jerk_std_z_frequency" -0.734990064137931
"WALKING_DOWNSTAIRS" 26 "body_acceleration_jerk_std_z_frequency" -0.3967016908
"WALKING_DOWNSTAIRS" 27 "body_acceleration_jerk_std_z_frequency" -0.474755492045455
"WALKING_DOWNSTAIRS" 28 "body_acceleration_jerk_std_z_frequency" -0.48848835173913
"WALKING_DOWNSTAIRS" 29 "body_acceleration_jerk_std_z_frequency" -0.547320886875
"WALKING_DOWNSTAIRS" 30 "body_acceleration_jerk_std_z_frequency" -0.535515048387097
"SITTING" 1 "body_acceleration_jerk_std_z_frequency" -0.988339184893617
"SITTING" 2 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 3 "body_acceleration_jerk_std_z_frequency" -0.9771595725
"SITTING" 4 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 5 "body_acceleration_jerk_std_z_frequency" -0.97602233
"SITTING" 6 "body_acceleration_jerk_std_z_frequency" -0.961636555090909
"SITTING" 7 "body_acceleration_jerk_std_z_frequency" -0.974699194375
"SITTING" 8 "body_acceleration_jerk_std_z_frequency" -0.986185349347826
"SITTING" 9 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 10 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 11 "body_acceleration_jerk_std_z_frequency" -0.984349606792453
"SITTING" 12 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 13 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 14 "body_acceleration_jerk_std_z_frequency" -0.978180020925926
"SITTING" 15 "body_acceleration_jerk_std_z_frequency" -0.987694113559322
"SITTING" 16 "body_acceleration_jerk_std_z_frequency" -0.984362469130435
"SITTING" 17 "body_acceleration_jerk_std_z_frequency" -0.99081824828125
"SITTING" 18 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 19 "body_acceleration_jerk_std_z_frequency" -0.988151915753425
"SITTING" 20 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 21 "body_acceleration_jerk_std_z_frequency" -0.986845672352941
"SITTING" 22 "body_acceleration_jerk_std_z_frequency" -0.981272224354839
"SITTING" 23 "body_acceleration_jerk_std_z_frequency" -0.977936447205882
"SITTING" 24 "body_acceleration_jerk_std_z_frequency" NA
"SITTING" 25 "body_acceleration_jerk_std_z_frequency" -0.989156105538462
"SITTING" 26 "body_acceleration_jerk_std_z_frequency" -0.990693114358974
"SITTING" 27 "body_acceleration_jerk_std_z_frequency" -0.989282516857143
"SITTING" 28 "body_acceleration_jerk_std_z_frequency" -0.978327769444444
"SITTING" 29 "body_acceleration_jerk_std_z_frequency" -0.990445861666667
"SITTING" 30 "body_acceleration_jerk_std_z_frequency" -0.988971211935484
"STANDING" 1 "body_acceleration_jerk_std_z_frequency" -0.992349818113208
"STANDING" 2 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 3 "body_acceleration_jerk_std_z_frequency" -0.975595949508197
"STANDING" 4 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 5 "body_acceleration_jerk_std_z_frequency" -0.96807230125
"STANDING" 6 "body_acceleration_jerk_std_z_frequency" -0.969895845789474
"STANDING" 7 "body_acceleration_jerk_std_z_frequency" -0.974533710754717
"STANDING" 8 "body_acceleration_jerk_std_z_frequency" -0.984465744444444
"STANDING" 9 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 10 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 11 "body_acceleration_jerk_std_z_frequency" -0.990378149574468
"STANDING" 12 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 13 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 14 "body_acceleration_jerk_std_z_frequency" -0.973594305166667
"STANDING" 15 "body_acceleration_jerk_std_z_frequency" -0.986654459433962
"STANDING" 16 "body_acceleration_jerk_std_z_frequency" -0.98865796025641
"STANDING" 17 "body_acceleration_jerk_std_z_frequency" -0.991450377692308
"STANDING" 18 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 19 "body_acceleration_jerk_std_z_frequency" -0.987524587534247
"STANDING" 20 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 21 "body_acceleration_jerk_std_z_frequency" -0.979723339662921
"STANDING" 22 "body_acceleration_jerk_std_z_frequency" -0.984305238253968
"STANDING" 23 "body_acceleration_jerk_std_z_frequency" -0.976241315882353
"STANDING" 24 "body_acceleration_jerk_std_z_frequency" NA
"STANDING" 25 "body_acceleration_jerk_std_z_frequency" -0.987898048378378
"STANDING" 26 "body_acceleration_jerk_std_z_frequency" -0.987428086216216
"STANDING" 27 "body_acceleration_jerk_std_z_frequency" -0.98820826225
"STANDING" 28 "body_acceleration_jerk_std_z_frequency" -0.973572051898734
"STANDING" 29 "body_acceleration_jerk_std_z_frequency" -0.991316374615385
"STANDING" 30 "body_acceleration_jerk_std_z_frequency" -0.973954338305085
"LAYING" 1 "body_acceleration_jerk_std_z_frequency" -0.9605869872
"LAYING" 2 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 3 "body_acceleration_jerk_std_z_frequency" -0.983711904677419
"LAYING" 4 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 5 "body_acceleration_jerk_std_z_frequency" -0.986135599038461
"LAYING" 6 "body_acceleration_jerk_std_z_frequency" -0.963567540877193
"LAYING" 7 "body_acceleration_jerk_std_z_frequency" -0.975072995192308
"LAYING" 8 "body_acceleration_jerk_std_z_frequency" -0.968699222962963
"LAYING" 9 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 10 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 11 "body_acceleration_jerk_std_z_frequency" -0.983302949122807
"LAYING" 12 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 13 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 14 "body_acceleration_jerk_std_z_frequency" -0.97491443
"LAYING" 15 "body_acceleration_jerk_std_z_frequency" -0.980745097361111
"LAYING" 16 "body_acceleration_jerk_std_z_frequency" -0.988348904571429
"LAYING" 17 "body_acceleration_jerk_std_z_frequency" -0.983854158873239
"LAYING" 18 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 19 "body_acceleration_jerk_std_z_frequency" -0.988558703373494
"LAYING" 20 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 21 "body_acceleration_jerk_std_z_frequency" -0.984925270666667
"LAYING" 22 "body_acceleration_jerk_std_z_frequency" -0.976833164027778
"LAYING" 23 "body_acceleration_jerk_std_z_frequency" -0.985502011944444
"LAYING" 24 "body_acceleration_jerk_std_z_frequency" NA
"LAYING" 25 "body_acceleration_jerk_std_z_frequency" -0.971885370136986
"LAYING" 26 "body_acceleration_jerk_std_z_frequency" -0.989370490789474
"LAYING" 27 "body_acceleration_jerk_std_z_frequency" -0.989901169864865
"LAYING" 28 "body_acceleration_jerk_std_z_frequency" -0.974530843125
"LAYING" 29 "body_acceleration_jerk_std_z_frequency" -0.993107759855072
"LAYING" 30 "body_acceleration_jerk_std_z_frequency" -0.982281553142857
"WALKING" 1 "body_gyro_mean_x_frequency" -0.339032197115789
"WALKING" 2 "body_gyro_mean_x_frequency" NA
"WALKING" 3 "body_gyro_mean_x_frequency" -0.437845763793103
"WALKING" 4 "body_gyro_mean_x_frequency" NA
"WALKING" 5 "body_gyro_mean_x_frequency" -0.372668749642857
"WALKING" 6 "body_gyro_mean_x_frequency" -0.239650710533333
"WALKING" 7 "body_gyro_mean_x_frequency" -0.318395104666667
"WALKING" 8 "body_gyro_mean_x_frequency" -0.102063053808333
"WALKING" 9 "body_gyro_mean_x_frequency" NA
"WALKING" 10 "body_gyro_mean_x_frequency" NA
"WALKING" 11 "body_gyro_mean_x_frequency" -0.514753307627119
"WALKING" 12 "body_gyro_mean_x_frequency" NA
"WALKING" 13 "body_gyro_mean_x_frequency" NA
"WALKING" 14 "body_gyro_mean_x_frequency" -0.508595851864407
"WALKING" 15 "body_gyro_mean_x_frequency" -0.253399360296296
"WALKING" 16 "body_gyro_mean_x_frequency" -0.59574648627451
"WALKING" 17 "body_gyro_mean_x_frequency" -0.40771670852459
"WALKING" 18 "body_gyro_mean_x_frequency" NA
"WALKING" 19 "body_gyro_mean_x_frequency" 0.228142361865385
"WALKING" 20 "body_gyro_mean_x_frequency" NA
"WALKING" 21 "body_gyro_mean_x_frequency" -0.246657382884615
"WALKING" 22 "body_gyro_mean_x_frequency" -0.144648652152174
"WALKING" 23 "body_gyro_mean_x_frequency" -0.337619203050847
"WALKING" 24 "body_gyro_mean_x_frequency" NA
"WALKING" 25 "body_gyro_mean_x_frequency" -0.411909719594595
"WALKING" 26 "body_gyro_mean_x_frequency" -0.368112905762712
"WALKING" 27 "body_gyro_mean_x_frequency" -0.498017935263158
"WALKING" 28 "body_gyro_mean_x_frequency" -0.374681071666667
"WALKING" 29 "body_gyro_mean_x_frequency" -0.431490048490566
"WALKING" 30 "body_gyro_mean_x_frequency" -0.374440300461538
"WALKING_UPSTAIRS" 1 "body_gyro_mean_x_frequency" -0.492611667924528
"WALKING_UPSTAIRS" 2 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 3 "body_gyro_mean_x_frequency" -0.378216681762712
"WALKING_UPSTAIRS" 4 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 5 "body_gyro_mean_x_frequency" -0.263615096246809
"WALKING_UPSTAIRS" 6 "body_gyro_mean_x_frequency" -0.115065008156863
"WALKING_UPSTAIRS" 7 "body_gyro_mean_x_frequency" -0.383889342745098
"WALKING_UPSTAIRS" 8 "body_gyro_mean_x_frequency" -0.240260761682927
"WALKING_UPSTAIRS" 9 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 10 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 11 "body_gyro_mean_x_frequency" -0.471782782222222
"WALKING_UPSTAIRS" 12 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 13 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 14 "body_gyro_mean_x_frequency" -0.441048358648148
"WALKING_UPSTAIRS" 15 "body_gyro_mean_x_frequency" -0.361096856875
"WALKING_UPSTAIRS" 16 "body_gyro_mean_x_frequency" -0.53239971627451
"WALKING_UPSTAIRS" 17 "body_gyro_mean_x_frequency" -0.416223018291667
"WALKING_UPSTAIRS" 18 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 19 "body_gyro_mean_x_frequency" -0.194485509535
"WALKING_UPSTAIRS" 20 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 21 "body_gyro_mean_x_frequency" -0.446974007021277
"WALKING_UPSTAIRS" 22 "body_gyro_mean_x_frequency" -0.19545699252381
"WALKING_UPSTAIRS" 23 "body_gyro_mean_x_frequency" -0.430239229235294
"WALKING_UPSTAIRS" 24 "body_gyro_mean_x_frequency" NA
"WALKING_UPSTAIRS" 25 "body_gyro_mean_x_frequency" -0.476144998846154
"WALKING_UPSTAIRS" 26 "body_gyro_mean_x_frequency" -0.427686570727273
"WALKING_UPSTAIRS" 27 "body_gyro_mean_x_frequency" -0.544369229411765
"WALKING_UPSTAIRS" 28 "body_gyro_mean_x_frequency" -0.403636283921569
"WALKING_UPSTAIRS" 29 "body_gyro_mean_x_frequency" -0.260519290404082
"WALKING_UPSTAIRS" 30 "body_gyro_mean_x_frequency" -0.488039003123077
"WALKING_DOWNSTAIRS" 1 "body_gyro_mean_x_frequency" -0.352449631363265
"WALKING_DOWNSTAIRS" 2 "body_gyro_mean_x_frequency" NA
"WALKING_DOWNSTAIRS" 3 "body_gyro_mean_x_frequency" -0.129066574295918
"WALKING_DOWNSTAIRS" 4 "body_gyro_mean_x_frequency" NA
"WALKING_DOWNSTAIRS" 5 "body_gyro_mean_x_frequency" -0.295345101425532
"WALKING_DOWNSTAIRS" 6 "body_gyro_mean_x_frequency" 0.0633716052854167
"WALKING_DOWNSTAIRS" 7 "body_gyro_mean_x_frequency" -0.33930147
"WALKING_DOWNSTAIRS" 8 "body_gyro_mean_x_frequency" -0.130740445236842
"WALKING_DOWNSTAIRS" 9 "body_gyro_mean_x_frequency" NA
"WALKING_DOWNSTAIRS" 10 "body_gyro_mean_x_frequency" NA
"WALKING_DOWNSTAIRS" 11 "body_gyro_mean_x_frequency" -0.318777012804348
"WALKING_DOWNSTAIRS" 12 "body_gyro_mean_x_frequency" NA
"WALKING_DOWNSTAIRS" 13 "body_gyro_mean_x_frequency" NA
"WALKING_DOWNSTAIRS" 14 "body_gyro_mean_x_frequency" -0.295315541666667
"WALKING_DOWNSTAIRS" 15 "body_gyro_mean_x_frequency" -0.22735956545
"WALKING_DOWNSTAIRS" 16 "body_gyro_mean_x_frequency" -0.420844008625532
"WALKING_DOWNSTAIRS" 17 "body_gyro_mean_x_frequency" -0.316412962967391
"WALKING_DOWNSTAIRS" 18 "body_gyro_mean_x_frequency" NA
"WALKING_DOWNSTAIRS" 19 "body_gyro_mean_x_frequency" 0.474962448333333
